time,latitude,longitude,speed,direction,date,magnetic declination,status,facing,facing2,sys_timestamp
072057.50,3106.79483071,10345.46884513,0.040,137.6,090925,2.0,A,North,East,1757402457.0745237
072057.60,3106.79482984,10345.46884615,0.062,168.8,090925,2.0,A,North,East,1757402457.1802516
072057.70,3106.79482679,10345.46884604,0.140,192.0,090925,2.0,A,North,East,1757402457.275837
072057.80,3106.79482541,10345.46884669,0.077,181.2,090925,2.0,A,North,East,1757402457.3756177
072057.90,3106.79482187,10345.46884719,0.124,188.6,090925,2.0,A,North,East,1757402457.4739726
072058.00,3106.79481971,10345.46884602,0.132,197.9,090925,2.0,A,North,East,1757402457.5683835
072058.10,3106.79481752,10345.46884413,0.143,205.9,090925,2.0,A,North,East,1757402457.6772568
072058.20,3106.79481488,10345.46884044,0.183,217.4,090925,2.0,A,North,East,1757402457.7683084
072058.30,3106.79481478,10345.46883598,0.166,215.5,090925,2.0,A,North,East,1757402457.8664486
072058.40,3106.79481420,10345.46883097,0.175,220.9,090925,2.0,A,North,East,1757402457.9701269
072058.50,3106.79481308,10345.46882770,0.165,204.5,090925,2.0,A,North,East,1757402458.069952
072058.60,3106.79481209,10345.46882462,0.158,206.5,090925,2.0,A,North,East,1757402458.1792421
072058.70,3106.79481112,10345.46882087,0.164,209.9,090925,2.0,A,North,East,1757402458.278935
072058.80,3106.79481101,10345.46881825,0.120,205.3,090925,2.0,A,North,East,1757402458.371346
072058.90,3106.79480987,10345.46881762,0.175,189.2,090925,2.0,A,North,East,1757402458.466892
072059.00,3106.79481057,10345.46881605,0.114,207.2,090925,2.0,A,North,East,1757402458.5806057
072059.10,3106.79481124,10345.46881356,0.128,221.1,090925,2.0,A,North,East,1757402458.6804132
072059.20,3106.79481023,10345.46881025,0.185,216.3,090925,2.0,A,North,East,1757402458.7721882
072059.30,3106.79480733,10345.46880729,0.232,205.8,090925,2.0,A,North,East,1757402458.8746133
072059.40,3106.79480468,10345.46880479,0.213,203.1,090925,2.0,A,North,East,1757402458.978874
072059.50,3106.79480105,10345.46880221,0.251,200.1,090925,2.0,A,North,East,1757402459.0737007
072059.60,3106.79479655,10345.46879806,0.304,209.0,090925,2.0,A,North,East,1757402459.1840305
072059.70,3106.79479482,10345.46879568,0.190,208.1,090925,2.0,A,North,East,1757402459.2683308
072059.80,3106.79479426,10345.46879268,0.156,219.4,090925,2.0,A,North,East,1757402459.384294
072059.90,3106.79479474,10345.46878867,0.158,238.7,090925,2.0,A,North,East,1757402459.465622
072100.00,3106.79479506,10345.46878331,0.193,241.9,090925,2.0,A,North,East,1757402459.6056645
072100.10,3106.79479577,10345.46877852,0.164,243.4,090925,2.0,A,North,East,1757402459.6763678
072100.20,3106.79479537,10345.46877417,0.163,233.9,090925,2.0,A,North,East,1757402459.7806237
072100.30,3106.79479202,10345.46877143,0.232,200.8,090925,2.0,A,North,East,1757402459.8667471
072100.40,3106.79479036,10345.46876802,0.224,195.0,090925,2.0,A,North,East,1757402459.9681177
072100.50,3106.79478692,10345.46876612,0.222,185.7,090925,2.0,A,North,East,1757402460.0671713
072100.60,3106.79478381,10345.46876394,0.205,187.6,090925,2.0,A,North,East,1757402460.1688895
072100.70,3106.79478128,10345.46876207,0.178,186.7,090925,2.0,A,North,East,1757402460.2687693
072100.80,3106.79477852,10345.46876052,0.187,184.2,090925,2.0,A,North,East,1757402460.3753474
072100.90,3106.79477726,10345.46875702,0.148,211.4,090925,2.0,A,North,East,1757402460.4666796
072101.00,3106.79477615,10345.46875388,0.138,208.3,090925,2.0,A,North,East,1757402460.5668342
072101.10,3106.79477569,10345.46875097,0.130,220.2,090925,2.0,A,North,East,1757402460.6755354
072101.20,3106.79477706,10345.46874839,0.076,253.0,090925,2.0,A,North,East,1757402460.7782664
072101.30,3106.79477873,10345.46874602,0.046,261.0,090925,2.0,A,North,East,1757402460.8724144
072101.40,3106.79478341,10345.46874254,0.087,312.7,090925,2.0,A,North,East,1757402460.9776611
072101.50,3106.79478584,10345.46873918,0.088,299.1,090925,2.0,A,North,East,1757402461.06545
072101.60,3106.79478769,10345.46873546,0.090,295.8,090925,2.0,A,North,East,1757402461.1770527
072101.70,3106.79479044,10345.46873189,0.099,308.8,090925,2.0,A,North,East,1757402461.274768
072101.80,3106.79479473,10345.46872785,0.150,322.1,090925,2.0,A,North,East,1757402461.374233
072101.90,3106.79479857,10345.46872425,0.150,321.7,090925,2.0,A,North,East,1757402461.4695964
072102.00,3106.79480205,10345.46871942,0.191,319.9,090925,2.0,A,North,East,1757402461.567002
072102.10,3106.79480592,10345.46871573,0.182,325.4,090925,2.0,A,North,East,1757402461.6753445
072102.20,3106.79480872,10345.46871135,0.171,313.4,090925,2.0,A,North,East,1757402461.7743444
072102.30,3106.79481040,10345.46870737,0.147,309.0,090925,2.0,A,North,East,1757402461.8743577
072102.40,3106.79481084,10345.46870426,0.110,296.5,090925,2.0,A,North,East,1757402461.9754257
072102.50,3106.79481083,10345.46870178,0.084,288.7,090925,2.0,A,North,East,1757402462.0717182
072102.60,3106.79480821,10345.46870023,0.070,264.5,090925,2.0,A,North,East,1757402462.175933
072102.70,3106.79480545,10345.46869809,0.086,255.9,090925,2.0,A,North,East,1757402462.2761128
072102.80,3106.79480301,10345.46869622,0.073,254.7,090925,2.0,A,North,East,1757402462.3863015
072102.90,3106.79479933,10345.46869556,0.073,206.0,090925,2.0,A,North,East,1757402462.4725192
072103.00,3106.79479568,10345.46869416,0.088,212.0,090925,2.0,A,North,East,1757402462.5975306
072103.10,3106.79479341,10345.46869215,0.083,210.1,090925,2.0,A,North,East,1757402462.677212
072103.20,3106.79479124,10345.46869039,0.078,212.5,090925,2.0,A,North,East,1757402462.7877038
072103.30,3106.79479042,10345.46868954,0.021,215.4,090925,2.0,A,North,East,1757402462.8723772
072103.40,3106.79478955,10345.46868957,0.027,138.8,090925,2.0,A,North,East,1757402462.9833853
072103.50,3106.79478884,10345.46868972,0.022,118.5,090925,2.0,A,North,East,1757402463.0694363
072103.60,3106.79478709,10345.46868937,0.046,177.2,090925,2.0,A,North,East,1757402463.1688254
072103.70,3106.79478463,10345.46869033,0.057,167.1,090925,2.0,A,North,East,1757402463.2751167
072103.80,3106.79478217,10345.46869258,0.083,140.1,090925,2.0,A,North,East,1757402463.3844364
072103.90,3106.79477895,10345.46869526,0.087,140.0,090925,2.0,A,North,East,1757402463.480475
072104.00,3106.79477488,10345.46869780,0.093,145.8,090925,2.0,A,North,East,1757402463.5720801
072104.10,3106.79477216,10345.46869980,0.119,140.8,090925,2.0,A,North,East,1757402463.682435
072104.20,3106.79476968,10345.46870075,0.109,151.3,090925,2.0,A,North,East,1757402463.7724042
072104.30,3106.79476695,10345.46870072,0.116,165.9,090925,2.0,A,North,East,1757402463.8676832
072104.40,3106.79476464,10345.46869922,0.104,192.5,090925,2.0,A,North,East,1757402463.9822125
072104.50,3106.79476210,10345.46869983,0.093,173.4,090925,2.0,A,North,East,1757402464.0835977
072104.60,3106.79476004,10345.46870024,0.082,163.7,090925,2.0,A,North,East,1757402464.1863525
072104.70,3106.79475757,10345.46870188,0.091,155.5,090925,2.0,A,North,East,1757402464.2692196
072104.80,3106.79475396,10345.46870727,0.093,154.1,090925,2.0,A,North,East,1757402464.3835518
072104.90,3106.79474944,10345.46871364,0.064,143.1,090925,2.0,A,North,East,1757402464.4852355
072105.00,3106.79474691,10345.46871778,0.065,158.4,090925,2.0,A,North,East,1757402464.5764647
072105.10,3106.79474522,10345.46872034,0.040,191.4,090925,2.0,A,North,East,1757402464.6846056
072105.20,3106.79474412,10345.46872207,0.035,227.4,090925,2.0,A,North,East,1757402464.7864697
072105.30,3106.79474295,10345.46872483,0.025,162.4,090925,2.0,A,North,East,1757402464.9069588
072105.40,3106.79474085,10345.46872785,0.065,151.5,090925,2.0,A,North,East,1757402464.9869444
072105.50,3106.79473732,10345.46873207,0.058,144.3,090925,2.0,A,North,East,1757402465.072575
072105.60,3106.79473405,10345.46873559,0.040,150.5,090925,2.0,A,North,East,1757402465.1788452
072105.70,3106.79473084,10345.46874016,0.064,124.6,090925,2.0,A,North,East,1757402465.3009634
072105.80,3106.79472839,10345.46874619,0.086,104.0,090925,2.0,A,North,East,1757402465.3685796
072105.90,3106.79472591,10345.46875220,0.091,104.9,090925,2.0,A,North,East,1757402465.4747715
072106.00,3106.79472291,10345.46875735,0.096,116.1,090925,2.0,A,North,East,1757402465.589819
072106.10,3106.79472022,10345.46876222,0.094,113.6,090925,2.0,A,North,East,1757402465.6733706
072106.20,3106.79471802,10345.46876691,0.092,107.1,090925,2.0,A,North,East,1757402465.7699783
072106.30,3106.79471613,10345.46877100,0.078,106.2,090925,2.0,A,North,East,1757402465.8679616
072106.40,3106.79471517,10345.46877649,0.102,87.9,090925,2.0,A,North,East,1757402465.9713109
072106.50,3106.79471611,10345.46878160,0.154,98.3,090925,2.0,A,North,East,1757402466.0698998
072106.60,3106.79471464,10345.46878829,0.145,95.5,090925,2.0,A,North,East,1757402466.1695225
072106.70,3106.79471552,10345.46879296,0.136,93.2,090925,2.0,A,North,East,1757402466.273483
072106.80,3106.79471552,10345.46879746,0.135,105.7,090925,2.0,A,North,East,1757402466.3673568
072106.90,3106.79471289,10345.46880349,0.152,105.4,090925,2.0,A,North,East,1757402466.4711864
072107.00,3106.79471055,10345.46881119,0.188,103.2,090925,2.0,A,North,East,1757402466.5720685
072107.10,3106.79470877,10345.46881757,0.160,97.0,090925,2.0,A,North,East,1757402466.6756682
072107.20,3106.79470770,10345.46882519,0.199,87.8,090925,2.0,A,North,East,1757402466.7765636
072107.30,3106.79470618,10345.46883252,0.188,97.2,090925,2.0,A,North,East,1757402466.8754876
072107.40,3106.79470575,10345.46884034,0.230,85.7,090925,2.0,A,North,East,1757402466.974478
072107.50,3106.79470553,10345.46884675,0.172,82.6,090925,2.0,A,North,East,1757402467.0750966
072107.60,3106.79470451,10345.46885288,0.157,89.4,090925,2.0,A,North,East,1757402467.175125
072107.70,3106.79470247,10345.46886048,0.211,99.8,090925,2.0,A,North,East,1757402467.2693043
072107.80,3106.79470075,10345.46886745,0.195,98.3,090925,2.0,A,North,East,1757402467.3680348
072107.90,3106.79469945,10345.46887501,0.220,93.7,090925,2.0,A,North,East,1757402467.4688175
072108.00,3106.79469647,10345.46888116,0.203,106.4,090925,2.0,A,North,East,1757402467.5751226
072108.10,3106.79469411,10345.46888854,0.214,104.5,090925,2.0,A,North,East,1757402467.6693614
072108.20,3106.79469228,10345.46889597,0.216,99.4,090925,2.0,A,North,East,1757402467.776893
072108.30,3106.79469071,10345.46890304,0.202,98.1,090925,2.0,A,North,East,1757402467.8685613
072108.40,3106.79468921,10345.46890787,0.156,95.5,090925,2.0,A,North,East,1757402467.967534
072108.50,3106.79468787,10345.46891311,0.164,95.4,090925,2.0,A,North,East,1757402468.0757978
072108.60,3106.79468644,10345.46891894,0.176,95.9,090925,2.0,A,North,East,1757402468.1768036
072108.70,3106.79468601,10345.46892427,0.161,83.7,090925,2.0,A,North,East,1757402468.26474
072108.80,3106.79468550,10345.46892993,0.174,85.1,090925,2.0,A,North,East,1757402468.3803825
072108.90,3106.79468738,10345.46893408,0.175,85.0,090925,2.0,A,North,East,1757402468.4692223
072109.00,3106.79468576,10345.46893976,0.164,96.8,090925,2.0,A,North,East,1757402468.5823345
072109.10,3106.79468409,10345.46894632,0.184,97.8,090925,2.0,A,North,East,1757402468.674069
072109.20,3106.79468272,10345.46895325,0.197,94.3,090925,2.0,A,North,East,1757402468.7817492
072109.30,3106.79468110,10345.46896027,0.202,96.7,090925,2.0,A,North,East,1757402468.8818874
072109.40,3106.79468068,10345.46896740,0.189,86.9,090925,2.0,A,North,East,1757402468.9740245
072109.50,3106.79468077,10345.46897461,0.194,81.9,090925,2.0,A,North,East,1757402469.0655923
072109.60,3106.79468078,10345.46898142,0.189,83.6,090925,2.0,A,North,East,1757402469.1842072
072109.70,3106.79468134,10345.46898774,0.176,78.6,090925,2.0,A,North,East,1757402469.2656941
072109.80,3106.79468225,10345.46899451,0.189,75.2,090925,2.0,A,North,East,1757402469.385776
072109.90,3106.79468305,10345.46900179,0.208,77.3,090925,2.0,A,North,East,1757402469.4797907
072110.00,3106.79468333,10345.46900892,0.206,82.6,090925,2.0,A,North,East,1757402469.5848987
072110.10,3106.79468310,10345.46901624,0.201,86.5,090925,2.0,A,North,East,1757402469.66709
072110.20,3106.79468254,10345.46902363,0.195,88.9,090925,2.0,A,North,East,1757402469.799035
072110.30,3106.79468183,10345.46903043,0.177,90.3,090925,2.0,A,North,East,1757402469.8803573
072110.40,3106.79468132,10345.46903661,0.164,88.2,090925,2.0,A,North,East,1757402469.9823468
072110.50,3106.79468073,10345.46904252,0.174,88.0,090925,2.0,A,North,East,1757402470.088668
072110.60,3106.79468024,10345.46904773,0.157,90.2,090925,2.0,A,North,East,1757402470.1817734
072110.70,3106.79467936,10345.46905246,0.139,95.8,090925,2.0,A,North,East,1757402470.270346
072110.80,3106.79467823,10345.46905574,0.096,102.5,090925,2.0,A,North,East,1757402470.3701167
072110.90,3106.79467634,10345.46905768,0.071,131.3,090925,2.0,A,North,East,1757402470.4737482
072111.00,3106.79467347,10345.46906001,0.104,142.2,090925,2.0,A,North,East,1757402470.5694864
072111.10,3106.79466987,10345.46906277,0.126,146.5,090925,2.0,A,North,East,1757402470.690315
072111.20,3106.79466599,10345.46906613,0.141,142.8,090925,2.0,A,North,East,1757402470.7689033
072111.30,3106.79466239,10345.46906973,0.141,137.0,090925,2.0,A,North,East,1757402470.8710616
072111.40,3106.79465854,10345.46907340,0.150,137.7,090925,2.0,A,North,East,1757402470.97253
072111.50,3106.79465456,10345.46907710,0.161,137.9,090925,2.0,A,North,East,1757402471.0713272
072111.60,3106.79465056,10345.46908109,0.157,135.4,090925,2.0,A,North,East,1757402471.1824055
072111.70,3106.79464720,10345.46908462,0.130,133.5,090925,2.0,A,North,East,1757402471.273148
072111.80,3106.79464388,10345.46908834,0.141,131.4,090925,2.0,A,North,East,1757402471.37367
072111.90,3106.79464238,10345.46909228,0.125,109.0,090925,2.0,A,North,East,1757402471.4727023
072112.00,3106.79464113,10345.46909677,0.140,103.4,090925,2.0,A,North,East,1757402471.584533
072112.10,3106.79463929,10345.46910138,0.146,108.5,090925,2.0,A,North,East,1757402471.674067
072112.20,3106.79463676,10345.46910551,0.142,120.3,090925,2.0,A,North,East,1757402471.7724855
072112.30,3106.79463360,10345.46911106,0.187,120.4,090925,2.0,A,North,East,1757402471.872511
072112.40,3106.79463069,10345.46911668,0.185,117.3,090925,2.0,A,North,East,1757402471.9660664
072112.50,3106.79462854,10345.46912256,0.182,108.6,090925,2.0,A,North,East,1757402472.076146
072112.60,3106.79462659,10345.46912809,0.172,108.5,090925,2.0,A,North,East,1757402472.2012684
072112.70,3106.79462364,10345.46913430,0.200,116.0,090925,2.0,A,North,East,1757402472.2776012
072112.80,3106.79462037,10345.46914089,0.212,117.1,090925,2.0,A,North,East,1757402472.3723788
072112.90,3106.79461745,10345.46914709,0.201,116.4,090925,2.0,A,North,East,1757402472.4977634
072113.00,3106.79461420,10345.46915293,0.201,121.0,090925,2.0,A,North,East,1757402472.5775268
072113.10,3106.79461105,10345.46915856,0.195,121.6,090925,2.0,A,North,East,1757402472.670293
072113.20,3106.79460793,10345.46916403,0.197,122.7,090925,2.0,A,North,East,1757402472.7716372
072113.30,3106.79460554,10345.46916931,0.181,118.8,090925,2.0,A,North,East,1757402472.8696494
072113.40,3106.79460481,10345.46917503,0.180,99.2,090925,2.0,A,North,East,1757402472.9786448
072113.50,3106.79460378,10345.46918187,0.218,100.5,090925,2.0,A,North,East,1757402473.0783331
072113.60,3106.79460250,10345.46918813,0.207,104.9,090925,2.0,A,North,East,1757402473.1804948
072113.70,3106.79459996,10345.46919403,0.217,118.7,090925,2.0,A,North,East,1757402473.270817
072113.80,3106.79459753,10345.46919947,0.205,119.6,090925,2.0,A,North,East,1757402473.3720632
072113.90,3106.79459520,10345.46920492,0.204,119.8,090925,2.0,A,North,East,1757402473.482016
072114.00,3106.79459447,10345.46921093,0.197,101.1,090925,2.0,A,North,East,1757402473.5829806
072114.10,3106.79459248,10345.46921605,0.187,116.2,090925,2.0,A,North,East,1757402473.684557
072114.20,3106.79459019,10345.46922103,0.187,120.2,090925,2.0,A,North,East,1757402473.7776763
072114.30,3106.79458836,10345.46922433,0.134,124.5,090925,2.0,A,North,East,1757402473.8668008
072114.40,3106.79458632,10345.46922816,0.149,122.7,090925,2.0,A,North,East,1757402473.9758885
072114.50,3106.79458458,10345.46923169,0.138,121.4,090925,2.0,A,North,East,1757402474.0837455
072114.60,3106.79458281,10345.46923558,0.155,120.3,090925,2.0,A,North,East,1757402474.1854105
072114.70,3106.79457926,10345.46924068,0.228,129.8,090925,2.0,A,North,East,1757402474.2649996
072114.80,3106.79457548,10345.46924591,0.237,131.8,090925,2.0,A,North,East,1757402474.3851607
072114.90,3106.79457199,10345.46925171,0.240,126.9,090925,2.0,A,North,East,1757402474.4685647
072115.00,3106.79456833,10345.46925763,0.241,126.3,090925,2.0,A,North,East,1757402474.5670276
072115.10,3106.79456508,10345.46926338,0.231,124.0,090925,2.0,A,North,East,1757402474.6866424
072115.20,3106.79456203,10345.46927013,0.252,119.4,090925,2.0,A,North,East,1757402474.7765214
072115.30,3106.79455971,10345.46927615,0.227,116.1,090925,2.0,A,North,East,1757402474.8784754
072115.40,3106.79455789,10345.46928202,0.209,112.0,090925,2.0,A,North,East,1757402474.9819567
072115.50,3106.79455657,10345.46928800,0.204,107.4,090925,2.0,A,North,East,1757402475.0709832
072115.60,3106.79455564,10345.46929368,0.185,102.1,090925,2.0,A,North,East,1757402475.174532
072115.70,3106.79455509,10345.46929885,0.169,99.0,090925,2.0,A,North,East,1757402475.2778435
072115.80,3106.79455465,10345.46930348,0.149,97.2,090925,2.0,A,North,East,1757402475.3783882
072115.90,3106.79455410,10345.46930764,0.115,105.1,090925,2.0,A,North,East,1757402475.4896789
072116.00,3106.79455399,10345.46931188,0.116,97.3,090925,2.0,A,North,East,1757402475.5697215
072116.10,3106.79455402,10345.46931537,0.112,88.7,090925,2.0,A,North,East,1757402475.6787977
072116.20,3106.79455417,10345.46931795,0.068,92.3,090925,2.0,A,North,East,1757402475.791939
072116.30,3106.79455378,10345.46932079,0.078,104.2,090925,2.0,A,North,East,1757402475.8755682
072116.40,3106.79455397,10345.46932524,0.128,89.9,090925,2.0,A,North,East,1757402475.9710455
072116.50,3106.79455432,10345.46933059,0.162,88.6,090925,2.0,A,North,East,1757402476.0726073
072116.60,3106.79455408,10345.46933700,0.200,95.1,090925,2.0,A,North,East,1757402476.1739762
072116.70,3106.79455156,10345.46934330,0.222,117.2,090925,2.0,A,North,East,1757402476.2866611
072116.80,3106.79454926,10345.46934885,0.200,119.6,090925,2.0,A,North,East,1757402476.3828194
072116.90,3106.79454670,10345.46935404,0.194,122.9,090925,2.0,A,North,East,1757402476.4742527
072117.00,3106.79454475,10345.46935907,0.167,117.8,090925,2.0,A,North,East,1757402476.5948331
072117.10,3106.79454371,10345.46936411,0.154,104.4,090925,2.0,A,North,East,1757402476.6946032
